Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
11/01/2021 13:48,œ0.00,Pre-NtO Full Rate,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,œ50.00,73
11/01/2021 13:48,-œ25.00,Pre-NtO Discount,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 13:49,-œ25.00,Pre-NtO Discount,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 13:49,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 13:51,-œ35.00,Pre-NtO Discount,Woodfold Avenue,Levenshulme,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 13:51,œ0.00,Pre-NtO Full Rate,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ50.00,73
11/01/2021 13:52,œ0.00,Pre-NtO Full Rate,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,6
11/01/2021 13:52,œ0.00,Pre-NtO Full Rate,Wilmslow Road (DidsburyEast),DidsburyEast,Affixed to vehicle,Disabled Persons Parking Place,œ70.00,40
11/01/2021 13:53,œ0.00,Pre-NtO Full Rate,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 13:53,œ0.00,Cancelled,Jersey Street,Anc & Besw,Spoil,Pay and Display Parking,œ0.00,5
11/01/2021 13:54,-œ35.00,Pre-NtO Discount,Circular Road,DidsburyWest,Affixed to vehicle,No Waiting,œ0.00,1
11/01/2021 13:55,œ0.00,Pre-NtO Full Rate,Kinnaird Road,Withington,Affixed to vehicle,Parking Place,œ50.00,30
11/01/2021 13:55,-œ25.00,Pre-NtO Discount,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 13:55,œ0.00,Pre-NtO Full Rate,Warwick Road,Chorlton,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
11/01/2021 13:56,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 13:57,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 13:58,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 13:58,œ0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 13:59,œ0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:02,-œ35.00,Pre-NtO Discount,Albert Hill Street,DidsburyEast,Affixed to vehicle,No Waiting,œ0.00,1
11/01/2021 14:05,œ0.00,Cancelled,Albert Hill Street,DidsburyEast,Affixed to vehicle,No Waiting,œ0.00,1
11/01/2021 14:05,-œ35.00,Pre-NtO Discount,Oak Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 14:05,œ0.00,Pre-NtO Full Rate,Hathersage Road,Ardwick,Affixed to vehicle,No Loading,œ70.00,2
11/01/2021 14:07,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:08,œ0.00,Cancelled,Thomas Street (Cheetham),Cheetham,Affixed to vehicle,Restricted Area,œ0.00,25
11/01/2021 14:09,œ0.00,Pre-NtO Full Rate,Albert Hill Street,DidsburyEast,Affixed to vehicle,No Waiting,œ70.00,1
11/01/2021 14:09,-œ35.00,Pre-NtO Discount,St Ann Street,Deansgate,Affixed to vehicle,GV Loading Bay,œ0.00,23
11/01/2021 14:10,-œ25.00,Pre-NtO Discount,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 14:12,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:13,-œ25.00,Pre-NtO Discount,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 14:17,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:20,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:20,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:21,-œ35.00,Pre-NtO Discount,Hume Street,Levenshulme,Handed To Driver,Restricted Area,œ0.00,1
11/01/2021 14:22,-œ25.00,Pre-NtO Discount,Redhill Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,œ0.00,5
11/01/2021 14:22,-œ25.00,Pre-NtO Discount,Everett Road to Burton Road,Old Moat,Affixed to vehicle,Parking Place,œ0.00,30
11/01/2021 14:22,œ0.00,Post NtO,Humphrey Street,Crumpsall,Postal-vehicle drive away,No Waiting At Any Time,œ70.00,1
11/01/2021 14:23,-œ25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 14:23,-œ25.00,Pre-NtO Discount,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,œ0.00,6
11/01/2021 14:27,-œ25.00,Pre-NtO Discount,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,œ0.00,6
11/01/2021 14:29,-œ35.00,Pre-NtO Discount,Crown Lane,Piccadilly,Affixed to vehicle,Restricted Area,œ0.00,1
11/01/2021 14:31,œ0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 14:31,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:32,œ0.00,Post NtO,Woodlands Road (Cheetham),Cheetham,Postal-vehicle drive away,No Waiting At Any Time,œ35.00,1
11/01/2021 14:34,-œ25.00,Pre-NtO Discount,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,5
11/01/2021 14:36,-œ50.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
11/01/2021 14:36,-œ25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 14:38,-œ35.00,Pre-NtO Discount,Cromwell Grove,Levenshulme,Affixed to vehicle,No Waiting,œ0.00,1
11/01/2021 14:38,œ0.00,Pre-NtO Full Rate,Scotland,Cheetham,Affixed to vehicle,Restricted Areas,œ70.00,1
11/01/2021 14:40,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:41,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:44,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:44,-œ35.00,Post NtO,Humphrey Street,Crumpsall,Postal-vehicle drive away,No Waiting At Any Time,œ0.00,1
11/01/2021 14:44,-œ25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,œ0.00,82
11/01/2021 14:46,-œ35.00,Pre-NtO Discount,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,œ0.00,1
11/01/2021 14:47,œ0.00,Post NtO,Rochdale Road (Lathbury Road to Queens Road),MP&NH,CCTV Issue,Restricted Area,œ30.00,34
11/01/2021 14:47,œ0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 14:48,-œ35.00,Pre-NtO Discount,Egerton Crescent,Withington,Affixed to vehicle,Disabled Persons Parking Place,œ0.00,40
11/01/2021 14:49,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 14:51,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 14:52,-œ35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,œ0.00,1
11/01/2021 14:55,-œ50.00,Pre-NtO Full Rate,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 14:56,-œ25.00,Pre-NtO Discount,Greengage,Ardwick,Affixed to vehicle,Restricted Area,œ0.00,30
11/01/2021 14:56,œ0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 15:00,œ0.00,Pre-NtO Full Rate,Greengage,Ardwick,Affixed to vehicle,Restricted Area,œ50.00,30
11/01/2021 15:00,œ0.00,Cancelled,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 15:02,-œ25.00,Pre-NtO Discount,Greengage,Ardwick,Affixed to vehicle,Restricted Area,œ0.00,30
11/01/2021 15:03,œ0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
11/01/2021 15:03,-œ35.00,Pre-NtO Discount,Derby Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 15:03,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 15:04,œ0.00,Pre-NtO Full Rate,Back Piccadilly,Piccadilly,Affixed to vehicle,No Loading at Any Time,œ427.00,2
11/01/2021 15:04,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:05,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:05,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:06,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:06,œ0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 15:07,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:09,-œ25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 15:10,-œ35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,No Loading,œ0.00,2
11/01/2021 15:11,-œ25.00,Pre-NtO Discount,Swinton Grove,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:11,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 15:14,-œ25.00,Pre-NtO Discount,Swinton Grove,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:14,-œ25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 15:19,-œ30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:19,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:22,-œ30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:22,-œ35.00,Pre-NtO Discount,Grangeforth Road,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 15:24,-œ25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:24,œ0.00,Pre-NtO Full Rate,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ50.00,30
11/01/2021 15:26,-œ25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
11/01/2021 15:27,-œ25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:27,œ0.00,Pre-NtO Discount,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:27,œ0.00,Pre-NtO Full Rate,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ50.00,30
11/01/2021 15:28,-œ25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:30,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:30,-œ25.00,Pre-NtO Discount,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 15:30,œ0.00,Cancelled,DEANSGATE CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 15:32,-œ50.00,Pre-NtO Full Rate,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 15:32,-œ25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:32,-œ25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:33,œ0.00,Post NtO,Rochdale Road (Lathbury Road to Queens Road),MP&NH,CCTV Issue,Restricted Area,œ30.00,34
11/01/2021 15:34,-œ25.00,Pre-NtO Discount,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 15:35,-œ25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,œ0.00,30
11/01/2021 15:36,œ0.00,Post NtO,Albyns Avenue,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,œ70.00,1
11/01/2021 15:37,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 15:39,œ0.00,Pre-NtO Full Rate,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:40,œ0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:42,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:44,-œ30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:45,œ0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 15:46,-œ35.00,Pre-NtO Discount,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,œ0.00,25
11/01/2021 15:47,œ0.00,Pre-NtO Full Rate,Cobourg Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,5
11/01/2021 15:48,-œ30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:48,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:50,-œ25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 15:50,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:51,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:54,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 15:56,-œ25.00,Pre-NtO Discount,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 15:59,œ0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:01,œ0.00,Cancelled,DEANSGATE CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 16:08,œ0.00,Pre-NtO Full Rate,Kennedy Street,Deansgate,Affixed to vehicle,GV Loading Bay,œ70.00,23
11/01/2021 16:09,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:10,œ0.00,Pre-NtO Full Rate,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,œ50.00,73
11/01/2021 16:14,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:15,œ0.00,Post NtO,Grafton Street (Hulme),Hulme,Postal-vehicle drive away,No Loading at Any Time,œ70.00,2
11/01/2021 16:17,œ0.00,Cancelled,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 16:18,œ0.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 16:19,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 16:20,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:22,œ0.00,Post NtO,Cheetham Hill Road (Penrose Close to Queens Road),Cheetham,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 16:26,-œ70.00,Pre-NtO Full Rate,TASLE ALLEY,Central,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 16:26,œ0.00,Pre-NtO Full Rate,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,œ50.00,73
11/01/2021 16:26,-œ30.00,Post NtO,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:27,-œ25.00,Pre-NtO Discount,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 16:29,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:34,œ0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 16:34,œ0.00,Pre-NtO Full Rate,Cheetham Hill Road (Penrose Close to Queens Road),Cheetham,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:35,-œ30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:36,-œ25.00,Pre-NtO Discount,DEANSGATE CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 16:36,-œ35.00,Pre-NtO Discount,St Marys Street (City Centre),Deansgate,Handed To Driver,Disabled Persons Parking Place,œ0.00,40
11/01/2021 16:39,œ0.00,Cancelled,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 16:39,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:41,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:43,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:44,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:45,-œ30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:46,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 16:47,œ0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:47,-œ35.00,Post NtO,Wilmslow Road (DidsburyEast),DidsburyEast,Postal-vehicle drive away,Pedestrian Crossing,œ0.00,99
11/01/2021 16:47,œ0.00,Pre-NtO Full Rate,DEANSGATE CAR PARK,(None),Affixed to vehicle,Car Park,œ50.00,73
11/01/2021 16:50,-œ35.00,Pre-NtO Discount,Back Piccadilly,Piccadilly,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 16:50,œ0.00,Post NtO,Rochdale Road (Lathbury Road to Queens Road),MP&NH,CCTV Issue,Restricted Area,œ30.00,34
11/01/2021 16:54,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:56,-œ30.00,Post NtO,Ashton Old Road (Turton Street to Fairfield Road),MP&NH,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:57,-œ30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 16:58,œ0.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 17:00,-œ30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:01,œ0.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 17:02,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:02,œ0.00,Pre-NtO Full Rate,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,6
11/01/2021 17:05,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:08,œ0.00,Pre-NtO Full Rate,DEANSGATE CAR PARK,(None),Affixed to vehicle,Car Park,œ50.00,73
11/01/2021 17:10,-œ25.00,Pre-NtO Discount,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 17:11,-œ30.00,Post NtO,Barlow Moor Road (Nw Of Lancaster Road to Palatine Road),Besw&Clayton,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:13,-œ30.00,Post NtO,Cheetham Hill Road (Bignor Street to Albyns Avenue),Cheetham,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:14,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:15,-œ35.00,Pre-NtO Discount,Little Ancoats Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
11/01/2021 17:15,-œ25.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 17:18,œ0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 17:18,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:19,-œ35.00,Pre-NtO Discount,Brown Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,œ0.00,40
11/01/2021 17:20,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:20,-œ30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:21,-œ25.00,Pre-NtO Discount,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 17:24,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:28,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:30,-œ30.00,Post NtO,Oldham Road (Lowcross Road to Ten Acres Lane),Newton Heath,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:32,-œ30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:38,œ0.00,Pre-NtO Full Rate,Swan Street,Piccadilly,Affixed to vehicle,Pay And Display Parking,œ50.00,6
11/01/2021 17:42,-œ35.00,Pre-NtO Discount,Ladybarn Lane (Fallowfield),Fallowfield,Affixed to vehicle,No Waiting,œ0.00,1
11/01/2021 17:43,-œ25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 17:43,-œ25.00,Pre-NtO Discount,DEANSGATE CAR PARK,(None),Affixed to vehicle,Car Park,œ0.00,73
11/01/2021 17:44,-œ35.00,Pre-NtO Discount,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,œ0.00,1
11/01/2021 17:44,œ0.00,Cancelled,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:44,-œ35.00,Pre-NtO Discount,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,œ0.00,1
11/01/2021 17:45,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:46,-œ35.00,Pre-NtO Discount,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,œ0.00,1
11/01/2021 17:46,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:48,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:48,-œ25.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
11/01/2021 17:51,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
11/01/2021 17:52,œ0.00,Post NtO,Barlow Moor Road (Nw Of Lancaster Road to Palatine Road),Besw&Clayton,CCTV Issue,Bus Lane,œ30.00,34
11/01/2021 17:54,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
