Issued At,Paid,Location,Ward,Ticket Destination,Zone Name,OS Bal,Cont
17/04/2022 11:57,£25.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 12:01,£25.00,Spring Gardens,Deansgate,Affixed to vehicle,MC1193,Pay and Display Parking,6
17/04/2022 12:01,£25.00,Blantyre Street,Deansgate,Affixed to vehicle,MC1469,Pay And Display,6
17/04/2022 12:02,£0.00,Park Crescent,Rusholme,Handed To Driver,MC1492,Disabled Persons Parking Place,40
17/04/2022 12:05,£25.00,Blantyre Street,Deansgate,Affixed to vehicle,MC1489,Pay And Display,6
17/04/2022 12:07,£0.00,Ridgefield,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,5
17/04/2022 12:11,£35.00,Whitworth Street East,Clayt & Open,Affixed to vehicle,mc1495,No Waiting At Any Time,1
17/04/2022 12:11,£25.00,George Street,Deansgate,Affixed to vehicle,MC1507,Pay and Display Parking,6
17/04/2022 12:15,£25.00,Newton Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 12:16,£35.00,Stamford Road (Longsight),Longsight,Affixed to vehicle,MC1510,Disabled Persons Parking Place,40
17/04/2022 12:18,£25.00,Ridgefield,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,6
17/04/2022 12:22,£0.00,Rusholme Place (Rusholme),Rusholme,Handed To Driver,MC1208,No Loading at Any Time,2
17/04/2022 12:22,£25.00,Liverpool Road,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 12:23,£35.00,Rainforth Street,Longsight,Affixed to vehicle,MC1510,Taxi Stand,45
17/04/2022 12:29,£0.00,St James`s Square,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,5
17/04/2022 12:32,£0.00,Port Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 12:39,£25.00,Great John Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 12:40,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 12:43,£25.00,Portland Street (Piccadilly),Piccadilly,Affixed to vehicle,MC1507,Restricted Area,6
17/04/2022 12:43,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,24
17/04/2022 12:44,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 12:44,£35.00,Carrill Grove,Levenshulme,Handed To Driver,MC1518,No Waiting At Any Time,1
17/04/2022 12:45,£0.00,South King Street,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,6
17/04/2022 12:49,£25.00,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 12:51,£25.00,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,MC303,Pay and Display Parking,6
17/04/2022 12:55,£35.00,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,MC1527,Disabled Persons Parking Place,40
17/04/2022 12:56,£25.00,Cambridge Street (Hulme),Hulme,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 13:06,£25.00,Newton Street (City Centre),Piccadilly,Handed To Driver,MC1473,Pay and Display Parking,5
17/04/2022 13:11,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 13:20,£25.00,King Street West,Deansgate,Affixed to vehicle,MC1038,Pay and Display Parking,6
17/04/2022 13:20,£35.00,Grandale Street,Moss Side,Affixed to vehicle,MC1527,No Waiting At Any Time,1
17/04/2022 13:27,£25.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,5
17/04/2022 13:27,£35.00,Kensington Road,Chorlton,Affixed to vehicle,MC1000,No Waiting At Any Time,1
17/04/2022 13:33,£25.00,Chester Street,Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 13:34,£25.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,5
17/04/2022 13:35,£0.00,St James`s Square,Deansgate,Affixed to vehicle,MC1353,Pay and Display Parking,6
17/04/2022 13:36,£0.00,King Street West,Deansgate,Affixed to vehicle,MC1038,Pay and Display Parking,6
17/04/2022 13:40,£25.00,St James`s Square,Deansgate,Affixed to vehicle,MC1353,Pay and Display Parking,6
17/04/2022 13:41,£0.00,Turner Street (City Centre),City Centre,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 13:44,£0.00,Chester Street,Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 13:47,£35.00,DENCOMBE STREET,Longsight,Affixed to vehicle,MC1206,GV Loading Bay,25
17/04/2022 13:47,£35.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,MC1518,No Waiting At Any Time,1
17/04/2022 13:47,£0.00,Stamford Road (Longsight),Longsight,Affixed to vehicle,MC1510,Disabled Persons Parking Place,40
17/04/2022 13:50,£35.00,Rowlandsway (WoodhsePark),Woodh Park,Affixed to vehicle,MC1089,No Waiting At Any Time,1
17/04/2022 13:51,£0.00,Chester Street,Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,5
17/04/2022 13:51,£0.00,Rainforth Street,Longsight,Handed To Driver,MC1206,Taxi Stand,45
17/04/2022 14:02,£35.00,Rainforth Street,Longsight,Affixed to vehicle,MC1206,Taxi Stand,45
17/04/2022 14:04,£25.00,Great Marlborough Street,Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 14:04,£0.00,High Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 14:06,£25.00,King Street,Deansgate,Affixed to vehicle,MC1540,Pay and Display Parking,6
17/04/2022 14:11,£0.00,Museum Street,City Centre,Affixed to vehicle,MC1469,Pay and Display Parking,21
17/04/2022 14:12,£25.00,Parsonage,Deansgate,Affixed to vehicle,MC1353,Pay and Display Parking,6
17/04/2022 14:15,£25.00,Parsonage,Deansgate,Affixed to vehicle,MC1353,Pay and Display Parking,6
17/04/2022 14:17,£25.00,King Street,Deansgate,Affixed to vehicle,MC1540,Pay and Display Parking,6
17/04/2022 14:22,£35.00,Selstead Road,Woodh Park,Handed To Driver,MC1089,No Loading at Any Time,2
17/04/2022 14:23,£25.00,Brown Street,Deansgate,Affixed to vehicle,MC1507,Pay and Display Parking,6
17/04/2022 14:24,£25.00,Swan Street,Piccadilly,Affixed to vehicle,MC1473,Pay And Display Parking,6
17/04/2022 14:27,£0.00,King Street,Deansgate,Affixed to vehicle,MC1540,Pay and Display Parking,6
17/04/2022 14:28,£0.00,Peter Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 14:32,£25.00,Marsden Street,Deansgate,Affixed to vehicle,MC1507,Pay and Display Parking,6
17/04/2022 14:36,£0.00,Cambridge Street (City Centre),Deansgate,Affixed to vehicle,MC1506,Pay and Display Parking,6
17/04/2022 14:36,£25.00,Cheapside,Deansgate,Affixed to vehicle,MC1540,Pay and Display Parking,6
17/04/2022 14:37,£0.00,Peter Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,5
17/04/2022 14:39,£25.00,South King Street,Deansgate,Affixed to vehicle,MC1353,Pay and Display Parking,6
17/04/2022 14:44,£25.00,Cambridge Street (City Centre),Deansgate,Affixed to vehicle,MC1506,Pay and Display Parking,6
17/04/2022 14:46,£0.00,Tib Lane,Deansgate,Affixed to vehicle,MC1507,Pay and Display Parking,6
17/04/2022 14:46,£0.00,Peter Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 14:48,£25.00,Lloyd Street,Deansgate,Affixed to vehicle,MC1038,Pay and Display Parking,6
17/04/2022 14:53,£25.00,Peter Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 14:56,£35.00,Ringway Road,Woodh Park,Affixed to vehicle,MC1089,No Waiting At Any Time,1
17/04/2022 14:59,£0.00,Ringway Road,Woodh Park,Affixed to vehicle,MC1089,No Waiting At Any Time,1
17/04/2022 15:02,£35.00,Ringway Road,Woodh Park,Affixed to vehicle,MC1089,No Waiting At Any Time,1
17/04/2022 15:04,£0.00,St Ann Street,Deansgate,Affixed to vehicle,MC1540,Disabled Persons Parking Place,40
17/04/2022 15:06,£0.00,Museum Street,City Centre,Affixed to vehicle,MC1038,Pay and Display Parking,21
17/04/2022 15:07,£35.00,Ringway Road,Woodh Park,Affixed to vehicle,MC1089,No Waiting At Any Time,1
17/04/2022 15:11,£25.00,Peter Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,5
17/04/2022 15:16,£70.00,Park Crescent,Rusholme,Handed To Driver,MC1208,Disabled Persons Parking Place,40
17/04/2022 15:20,£25.00,Dickinson Street,Deansgate,Affixed to vehicle,MC1038,Pay and Display Parking,5
17/04/2022 15:26,£25.00,Deansgate,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 15:33,£25.00,Birchin Lane,Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 15:33,£35.00,Ringway Road,Woodh Park,Affixed to vehicle,MC1089,No Waiting At Any Time,1
17/04/2022 15:44,£25.00,Dickinson Street,Deansgate,Affixed to vehicle,MC1038,Pay and Display Parking,6
17/04/2022 15:45,£0.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,GV Loading Bay,26
17/04/2022 15:46,£25.00,Parsonage,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,6
17/04/2022 15:48,£25.00,Nicholas Street,Deansgate,Affixed to vehicle,MC1507,Pay and Display Parking,6
17/04/2022 15:50,£0.00,Dickinson Street,Deansgate,Affixed to vehicle,MC1038,Pay and Display Parking,5
17/04/2022 15:53,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,24
17/04/2022 15:54,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 15:58,£25.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 16:04,£25.00,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,MC1436,Pay and Display Parking,6
17/04/2022 16:05,£25.00,St John Street,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,5
17/04/2022 16:06,£25.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,MC1530,Pay and Display Parking,6
17/04/2022 16:07,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 16:07,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 16:07,£25.00,Clarence Street,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 16:08,£25.00,Oxford Street,Deansgate,Affixed to vehicle,MC1533,Pay and Display Parking,6
17/04/2022 16:10,£25.00,St John Street,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 16:10,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 16:12,£25.00,Riga Street,City Centre,Affixed to vehicle,MC1542,Pay and Display Parking,5
17/04/2022 16:13,£0.00,Riga Street,City Centre,Affixed to vehicle,MC1436,Pay and Display Parking,6
17/04/2022 16:17,£25.00,St James`s Square,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,5
17/04/2022 16:18,£35.00,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,MC1527,Disabled Persons Parking Place,40
17/04/2022 16:19,£0.00,St James`s Square,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 16:20,£25.00,Liverpool Road,Deansgate,Affixed to vehicle,MC1438,Pay and Display Parking,6
17/04/2022 16:21,£25.00,St John Street,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 16:21,£25.00,George Street,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 16:21,£25.00,King Street West,Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,6
17/04/2022 16:21,£25.00,Mayes Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,MC1436,Pay and Display Parking,6
17/04/2022 16:22,£35.00,Rainforth Street,Longsight,Affixed to vehicle,MC1510,Taxi Stand,45
17/04/2022 16:25,£25.00,Mayes Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,MC1542,Pay and Display Parking,6
17/04/2022 16:26,£0.00,St John Street,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 16:27,£0.00,Tib Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 16:28,£25.00,Cambridge Street (Hulme),Hulme,Handed To Driver,MC1489,Pay and Display Parking,6
17/04/2022 16:29,£25.00,Mayes Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,MC1436,Pay and Display Parking,6
17/04/2022 16:29,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 16:31,£25.00,Cambridge Street (Hulme),Hulme,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 16:32,£25.00,Liverpool Road,Deansgate,Affixed to vehicle,MC1438,Pay and Display Parking,6
17/04/2022 16:32,£0.00,Stamford Road (Longsight),Longsight,Affixed to vehicle,MC1510,Disabled Persons Parking Place,40
17/04/2022 16:35,£0.00,St John Street,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 16:35,£0.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,5
17/04/2022 16:35,£0.00,George Street,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 16:39,£25.00,George Street,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 16:42,£0.00,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,MC1530,Pay and Display Parking,6
17/04/2022 16:44,£25.00,Brown Street,Deansgate,Affixed to vehicle,MC1540,Pay and Display Parking,6
17/04/2022 16:45,£0.00,Southgate (City Centre),Deansgate,Affixed to vehicle,MC987,Pay and Display Parking,6
17/04/2022 16:46,£25.00,Chester Street,Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 16:46,£0.00,Water Street (Hulme),Hulme,Affixed to vehicle,MC1438,No Waiting At Any Time,1
17/04/2022 16:48,£25.00,Phoenix Street,City Centre,Affixed to vehicle,MC1543,Pay and Display Parking,6
17/04/2022 16:48,£25.00,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,MC1530,Pay and Display Parking,6
17/04/2022 16:50,£25.00,Southgate (City Centre),Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,5
17/04/2022 16:52,£0.00,Newton Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 16:52,£25.00,Chepstow Street,Deansgate,Affixed to vehicle,MC1534,Pay and Display Parking,5
17/04/2022 16:52,£35.00,Stenner Lane (DidsburyEast),DidsburyEast,Affixed to vehicle,MC1000,No Waiting At Any Time,1
17/04/2022 16:53,£25.00,Phoenix Street,City Centre,Affixed to vehicle,MC1543,Pay and Display Parking,6
17/04/2022 16:54,£25.00,Southgate (City Centre),Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 16:54,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,5
17/04/2022 16:55,£0.00,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,MC1530,Pay and Display Parking,6
17/04/2022 17:00,£25.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,MC1489,Pay and Display Parking,5
17/04/2022 17:00,£0.00,Peter Street,Deansgate,Affixed to vehicle,MC1469,Pay and Display Parking,6
17/04/2022 17:01,£0.00,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,No Waiting At Any Time,1
17/04/2022 17:02,£0.00,St Marys Street (City Centre),Deansgate,Affixed to vehicle,MC1135,Disabled Persons Parking Place,40
17/04/2022 17:03,£0.00,Phoenix Street,City Centre,Affixed to vehicle,MC1543,Pay and Display Parking,6
17/04/2022 17:03,£0.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,5
17/04/2022 17:05,£0.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 17:06,£0.00,St Marys Street (City Centre),Deansgate,Affixed to vehicle,MC1135,Disabled Persons Parking Place,40
17/04/2022 17:07,£25.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 17:07,£25.00,Ellesmere Street,HULME,Affixed to vehicle,MC1438,Pay And Display,6
17/04/2022 17:10,£25.00,Chapeltown Street,Piccadilly,Affixed to vehicle,MC1542,Restricted Area,6
17/04/2022 17:10,£0.00,Chapeltown Street,Piccadilly,Affixed to vehicle,MC1436,Restricted Area,6
17/04/2022 17:13,£25.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,MC1489,Pay and Display Parking,5
17/04/2022 17:14,£25.00,King Street,Deansgate,Affixed to vehicle,MC1543,Pay and Display Parking,5
17/04/2022 17:14,£25.00,Hulme Street,Hulme,Affixed to vehicle,MC1533,Restricted Area,6
17/04/2022 17:16,£25.00,Hilton Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,5
17/04/2022 17:19,£0.00,St John Street,Deansgate,Affixed to vehicle,MC1051,Pay and Display Parking,6
17/04/2022 17:19,£25.00,Chapeltown Street,Piccadilly,Affixed to vehicle,MC1434,Restricted Area,6
17/04/2022 17:20,£70.00,Ridgefield,Deansgate,Affixed to vehicle,MC1135,No Waiting At Any Time,1
17/04/2022 17:21,£25.00,Southmill Street,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 17:22,£25.00,Ridgefield,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 17:24,£25.00,Ridgefield,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 17:27,£25.00,Southmill Street,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 17:29,£25.00,Hulme Street,Hulme,Affixed to vehicle,MC1534,Restricted Area,6
17/04/2022 17:30,£35.00,New Wakefield Street,Deansgate,Affixed to vehicle,MC1489,GV Loading Bay,23
17/04/2022 17:30,£50.00,Ridgefield,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 17:35,£25.00,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 17:40,£25.00,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,MC1530,Pay and Display Parking,6
17/04/2022 17:40,£25.00,Cheapside,Deansgate,Affixed to vehicle,MC1543,Pay and Display Parking,6
17/04/2022 17:41,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 17:43,£25.00,Rice Street,Deansgate,Affixed to vehicle,MC1438,Pay and Display Parking,6
17/04/2022 17:45,£0.00,Chepstow Street South,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 17:45,£0.00,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,MC1536,Pay and Display Parking,6
17/04/2022 17:49,£25.00,Booth Street,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,5
17/04/2022 17:52,£0.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,MC1489,Pay and Display Parking,6
17/04/2022 17:52,£25.00,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,MC1530,Pay and Display Parking,6
17/04/2022 17:57,£35.00,Southmill Street,Deansgate,Affixed to vehicle,MC1543,Taxi Stand,45
17/04/2022 17:57,£0.00,Duke Place,Deansgate,Affixed to vehicle,MC1438,Pay and Display Parking,6
17/04/2022 17:57,£0.00,Chester Street,Deansgate,Affixed to vehicle,MC1533,Pay and Display Parking,6
17/04/2022 18:02,£25.00,Duke Place,Deansgate,Affixed to vehicle,MC1438,Pay and Display Parking,6
17/04/2022 18:03,£25.00,York Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,5
17/04/2022 18:05,£35.00,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,MC1530,No Waiting,1
17/04/2022 18:07,£25.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,MC1542,Pay and Display Parking,6
17/04/2022 18:07,£25.00,Duke Place,Deansgate,Affixed to vehicle,MC1438,Pay and Display Parking,6
17/04/2022 18:07,£25.00,Chepstow Street North,Deansgate,Affixed to vehicle,MC1331,Pay and Display Parking,6
17/04/2022 18:15,£25.00,Marsden Street,Deansgate,Affixed to vehicle,MC1135,Pay and Display Parking,6
17/04/2022 18:15,£0.00,Chester Street,Deansgate,Affixed to vehicle,MC1533,Pay and Display Parking,6
17/04/2022 18:15,£0.00,Deansgate,Deansgate,Affixed to vehicle,MC1543,Disabled Persons Parking Place,40
