Issued At,Paid,Location,Ward,Ticket Destination,Zone Name,OS Bal,Cont.
18/07/2022 22:20,£0.00,Hardman Street,Deansgate,Affixed to vehicle,GV Loading Bay,£35.00,23
18/07/2022 23:27,£175.00,Peter Street,Deansgate,Affixed to vehicle,Bus stop clearway,-£140.00,47
18/07/2022 23:27,£35.00,Birchin Lane,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/07/2022 23:36,£0.00,St Peter`s Square,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£35.00,40
18/07/2022 23:47,£35.00,Dickinson Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
18/07/2022 23:52,£35.00,Dickinson Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
19/07/2022 02:45,£35.00,Dickinson Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
19/07/2022 03:14,£0.00,Sackville Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,GV Loading Bay,£35.00,23
19/07/2022 07:58,£0.00,Marley Road,Levenshulme,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 08:02,£0.00,Nicolas Road,Chorlton,Affixed to vehicle,Restricted Area,£35.00,48
19/07/2022 08:12,£0.00,Hulme Hall Road,Hulme,Affixed to vehicle,Parking Places,£25.00,6
19/07/2022 08:13,£35.00,Albemarle Road,Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 08:13,£25.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 08:14,£0.00,Circular Road,DidsburyWest,Affixed to vehicle,Parking Place,£35.00,12
19/07/2022 08:15,£0.00,Hibbert Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 08:15,£35.00,red bank,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1
19/07/2022 08:16,£0.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 08:26,£0.00,FRANCIS STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 08:26,£25.00,Mount Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 08:28,£0.00,FRANCIS STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 08:29,£0.00,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 08:29,£0.00,Mount Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 08:29,£175.00,Ladybarn Lane (Fallowfield),Fallowfield,Affixed to vehicle,No Waiting,-£140.00,1
19/07/2022 08:30,£0.00,FRANCIS STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 08:33,£0.00,Mulberry Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 08:45,£25.00,Blossom Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 08:45,£0.00,Little Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 08:51,£0.00,Deansgate Cul De Sac,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 08:53,£175.00,Halliwell Lane,Cheetham,Affixed to vehicle,No Waiting At Any Time,-£140.00,1
19/07/2022 08:55,£35.00,Halliwell Lane,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 08:55,£25.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 08:56,£0.00,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£262.00,6
19/07/2022 08:59,£130.00,Deansgate Cul De Sac,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 09:01,£35.00,Egerton Road,Chorlton,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 09:09,£25.00,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 09:10,£35.00,School Street,Central,Affixed to vehicle,Restricted Area,£0.00,1
19/07/2022 09:13,£35.00,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
19/07/2022 09:14,£25.00,Dryden Street,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 09:14,£0.00,Granby Row,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 09:16,£35.00,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
19/07/2022 09:17,£35.00,Wilmslow Road (DidsburyEast),DidsburyEast,Handed To Driver,Taxi Stand,£0.00,45
19/07/2022 09:18,£0.00,Keppel Road,Chorlton,Affixed to vehicle,No Waiting,£35.00,1
19/07/2022 09:19,£0.00,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 09:22,£0.00,Style Street,Central,Affixed to vehicle,Restricted Area,£35.00,1
19/07/2022 09:25,£0.00,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 09:25,£35.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 09:28,£0.00,Chevril Close,Hulme,Affixed to vehicle,Residents Parking,£35.00,12
19/07/2022 09:33,£35.00,Middleton Road (HighBlackley),H Blackley,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 09:43,£25.00,Princess Street (Piccadilly : ZONEC),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
19/07/2022 09:43,£140.00,Moseley Road (Rusholme),Rusholme,Affixed to vehicle,Restricted Area,£0.00,99
19/07/2022 09:44,£25.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 09:47,£0.00,Store Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 09:47,£35.00,Cromer Avenue,Old Moat,Affixed to vehicle,Parking Place,£0.00,12
19/07/2022 09:48,£35.00,Hathersage Road,HATHROAD,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 09:50,£0.00,Mayes Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 09:56,£0.00,Perrygate Avenue,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 09:57,£25.00,Store Street (City Centre),Piccadilly,Handed To Driver,Pay and Display Parking,£0.00,6
19/07/2022 10:05,£35.00,York Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
19/07/2022 10:05,£0.00,Palatine Road (DidsburyWest),DidsburyWest,Spoil,No Waiting,£0.00,1
19/07/2022 10:08,£0.00,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:09,£0.00,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:11,£0.00,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 10:12,£35.00,Delaunays Road (Crumpsall),Crumpsall,Affixed to vehicle,Restricted Area,£0.00,12
19/07/2022 10:16,£0.00,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 10:17,£35.00,Circular Road,DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 10:20,£25.00,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
19/07/2022 10:20,£25.00,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 10:22,£0.00,Chapel Walks,Deansgate,Affixed to vehicle,P&d Bays,£25.00,6
19/07/2022 10:26,£0.00,Ridgefield,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:26,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:27,£0.00,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:28,£0.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 10:29,£152.00,Travis Street,Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 10:35,£25.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:35,£0.00,Circular Road,DidsburyWest,Affixed to vehicle,Parking Place,£0.00,12
19/07/2022 10:36,£25.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 10:36,£0.00,Hanover Street (City Centre),Piccadilly,Handed To Driver,Restricted Area,£35.00,23
19/07/2022 10:38,£0.00,Circular Road,DidsburyWest,Affixed to vehicle,Parking Place,£35.00,12
19/07/2022 10:38,£0.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:38,£0.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 10:41,£0.00,Byrom Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 10:43,£25.00,Chancery Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:44,£0.00,Blossom Street,Anc & Besw,Handed To Driver,No Waiting At Any Time,£35.00,1
19/07/2022 10:45,£0.00,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:46,£25.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:48,£35.00,Mirabel Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 10:48,£25.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:50,£25.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:53,£35.00,Handsworth Street,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 10:53,£25.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 10:53,£25.00,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 10:55,£0.00,Travis Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:58,£35.00,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 10:59,£25.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 10:59,£0.00,BRIDGEWATER PLACE,NorthQuarter,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 11:01,£25.00,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 11:03,£0.00,King Street,Deansgate,Affixed to vehicle,Restricted Area,£35.00,23
19/07/2022 11:04,£0.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 11:05,£0.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 11:06,£0.00,Travis Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 11:07,£0.00,Cateaton Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 11:08,£35.00,Hathersage Road,HATHROAD,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 11:09,£25.00,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 11:11,£0.00,Travis Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 11:17,£125.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,-£100.00,5
19/07/2022 11:17,£0.00,Hilton Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,GV Loading Bay,£35.00,25
19/07/2022 11:19,£25.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 11:21,£25.00,Cheapside,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 11:26,£35.00,Slade Lane (Longsight),Longsight,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 11:30,£0.00,Hill Street,Old Moat,Affixed to vehicle,Restricted Area,£35.00,1
19/07/2022 11:31,£0.00,Blind Lane,Ardwick,Handed To Driver,No Waiting At Any Time,£35.00,1
19/07/2022 11:34,£25.00,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 11:35,£35.00,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Parking Places,£0.00,23
19/07/2022 11:41,£25.00,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 11:41,£35.00,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
19/07/2022 11:42,£35.00,Pembroke Close,Ardwick,Affixed to vehicle,Restricted Area,£0.00,1
19/07/2022 11:43,£35.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 11:43,£0.00,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 11:45,£35.00,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,-£20.00,5
19/07/2022 11:45,£35.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 11:49,£164.00,BACK SOUTH PARADE,Central,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 11:50,£35.00,Hazelbank Avenue,Old Moat,Affixed to vehicle,Restricted Area,£0.00,1
19/07/2022 11:51,£35.00,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,21
19/07/2022 11:54,£0.00,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 11:56,£0.00,Rainforth Street,Longsight,Affixed to vehicle,Taxi Stand,£35.00,45
19/07/2022 11:56,£25.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 11:56,£0.00,Hill Street,Old Moat,Affixed to vehicle,No Waiting,£35.00,1
19/07/2022 11:57,£35.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 11:58,£0.00,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 11:59,£0.00,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 11:59,£35.00,Harcombe Road,Withington,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 12:02,£35.00,Rainforth Street,Longsight,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 12:02,£25.00,Kincardine Road,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 12:08,£35.00,Cotton Lane (Withington),Withington,Affixed to vehicle,Disabled Parking Place,£0.00,40
19/07/2022 12:09,£25.00,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 12:16,£35.00,Norfolk Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 12:21,£0.00,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 12:30,£0.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 12:34,£25.00,Neston Avenue,Old Moat,Affixed to vehicle,Parking Place,£0.00,30
19/07/2022 12:38,£35.00,Blind Lane,Ardwick,Handed To Driver,No Waiting At Any Time,£0.00,1
19/07/2022 12:39,£25.00,Parkgate Avenue,Old Moat,Affixed to vehicle,Restricted Area,£0.00,30
19/07/2022 12:40,£0.00,Blind Lane,Ardwick,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 12:42,£0.00,Parkgate Avenue,Old Moat,Affixed to vehicle,Restricted Area,£0.00,30
19/07/2022 12:47,£0.00,Everett Road,Old Moat,Affixed to vehicle,Parking Place,£25.00,30
19/07/2022 12:47,£25.00,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 12:51,£25.00,Cambridge Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 12:52,£35.00,Banff Road,Rusholme,Handed To Driver,No Loading at Any Time,£0.00,2
19/07/2022 12:53,£25.00,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 12:53,£35.00,Church Street,Piccadilly,Affixed to vehicle,No Loading at Any Time,£0.00,2
19/07/2022 13:02,£25.00,Cambridge Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 13:03,£35.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,No Loading at Any Time,£0.00,2
19/07/2022 13:12,£25.00,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 13:12,£35.00,New Elm Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 13:14,£0.00,Rippingham Road,Old Moat,Affixed to vehicle,Restricted Area,£35.00,1
19/07/2022 13:14,£0.00,New Elm Road,Deansgate,Affixed to vehicle,No Waiting,£35.00,1
19/07/2022 13:17,£0.00,Hulme Street,Hulme,Affixed to vehicle,Restricted Area,£25.00,6
19/07/2022 13:18,£0.00,Mayes Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 13:18,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,Limited Waiting,£0.00,30
19/07/2022 13:22,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,Limited Waiting,£25.00,30
19/07/2022 13:22,£0.00,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£35.00,23
19/07/2022 13:24,£35.00,Tib Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 13:25,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,Limited Waiting,£0.00,30
19/07/2022 13:27,£35.00,Edgehill Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 13:29,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,Limited Waiting,£0.00,30
19/07/2022 13:29,£25.00,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 13:30,£0.00,Moorfield Street,Old Moat,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 13:31,£25.00,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 13:32,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,Limited Waiting,£0.00,30
19/07/2022 13:34,£0.00,Flixton Road,Ardwick,Spoil,Residents Parking,£0.00,1
19/07/2022 13:37,£0.00,Edgehill Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 13:37,£0.00,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 13:37,£0.00,Flixton Road,Ardwick,Affixed to vehicle,Residents Parking,£0.00,12
19/07/2022 13:39,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,Limited Waiting,£25.00,30
19/07/2022 13:41,£0.00,Flixton Road,Ardwick,Affixed to vehicle,Residents Parking,£0.00,12
19/07/2022 13:41,£0.00,Hilton Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 13:42,£0.00,Circular Road,DidsburyWest,Affixed to vehicle,Parking Place,£35.00,12
19/07/2022 13:45,£0.00,York Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 13:53,£0.00,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 13:54,£35.00,High Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
19/07/2022 13:56,£25.00,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5
19/07/2022 14:00,£35.00,Little Lever Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 14:03,£0.00,New Wakefield Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,24
19/07/2022 14:05,£0.00,Paton Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 14:07,£35.00,Hewitt Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 14:25,£35.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 14:32,£0.00,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£35.00,12
19/07/2022 14:38,£25.00,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
19/07/2022 14:48,£0.00,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£35.00,23
19/07/2022 14:54,£35.00,Circular Road,DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 15:03,£25.00,Parsonage,Deansgate,Handed To Driver,Pay and Display Parking,£0.00,6
19/07/2022 15:03,£0.00,Ridgefield,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 15:11,£0.00,Charlton Place,Ardwick,Affixed to vehicle,No Waiting,£35.00,1
19/07/2022 15:21,£0.00,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 15:22,£35.00,BRIDGEWATER PLACE,NorthQuarter,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 15:30,£25.00,Clarence Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 15:36,£0.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 15:39,£35.00,St Mary`s Gate,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
19/07/2022 15:42,£35.00,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
19/07/2022 15:54,£0.00,BACK SOUTH PARADE,Central,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 15:55,£125.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,-£100.00,5
19/07/2022 15:55,£0.00,Norfolk Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£35.00,40
19/07/2022 15:56,£25.00,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 15:58,£0.00,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 15:58,£175.00,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,-£150.00,6
19/07/2022 16:00,£35.00,Oxford Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
19/07/2022 16:08,£25.00,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 16:11,£0.00,Deansgate,Deansgate,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 16:13,£0.00,St Marys Street (City Centre),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£35.00,40
19/07/2022 16:14,£25.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 16:14,£25.00,Aytoun Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 16:18,£35.00,George Leigh Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 16:24,£25.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 16:28,£0.00,Withy Grove,Piccadilly,Affixed to vehicle,Taxi Stand,£35.00,45
19/07/2022 16:36,£25.00,Chepstow Street South,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 16:37,£35.00,Devonshire Street South,GROVEVILLAGE,Affixed to vehicle,No Waiting,£0.00,1
19/07/2022 16:37,£25.00,Travis Street,Piccadilly,Handed To Driver,Pay and Display Parking,£0.00,6
19/07/2022 16:48,£25.00,Swinton Grove,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
19/07/2022 16:49,£0.00,Chepstow Street South,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 16:54,£25.00,Hulme Street,Hulme,Affixed to vehicle,Restricted Area,£0.00,6
19/07/2022 16:56,£25.00,Chepstow Street South,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 16:58,£25.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 17:03,£0.00,Ellesmere Street,HULME,Affixed to vehicle,Pay And Display,£25.00,5
19/07/2022 17:07,£0.00,Cross Keys Street,Piccadilly,Affixed to vehicle,No Waiting,£35.00,1
19/07/2022 17:11,£25.00,Paton Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 17:11,£25.00,Portland Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
19/07/2022 17:12,£25.00,Chancery Lane,Deansgate,Handed To Driver,Pay and Display Parking,£0.00,5
19/07/2022 17:14,£0.00,Mason Street,Piccadilly,Bus Lane Posted,No Waiting,£35.00,1
19/07/2022 17:17,£25.00,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
19/07/2022 17:17,£35.00,Goulden Street,Piccadilly,Affixed to vehicle,Restricted Parking,£0.00,1
19/07/2022 17:22,£35.00,Newton Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
19/07/2022 17:24,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 17:25,£0.00,Chester Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 17:28,£0.00,Back Piccadilly,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£35.00,1
19/07/2022 17:29,£0.00,Ellesmere Street,HULME,Affixed to vehicle,Pay And Display,£25.00,6
19/07/2022 17:31,£0.00,Clarence Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 17:34,£0.00,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,6
19/07/2022 17:36,£0.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 17:40,£0.00,Radium Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 17:47,£0.00,Silk Street (Anc&Bes),Anc & Besw,Affixed to vehicle,Restricted Area,£25.00,6
19/07/2022 17:51,£25.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
19/07/2022 17:52,£0.00,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,5
19/07/2022 17:57,£25.00,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
