Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
28/06/2020 11:44,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:44,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:46,-£35.00,Pre-NtO Discount,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 11:48,£0.00,Cancelled,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:50,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:51,-£35.00,Pre-NtO Discount,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 11:55,£0.00,Pre-NtO Full Rate,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
28/06/2020 11:55,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:57,£0.00,Pre-NtO Full Rate,Lake Car Park,(None),Affixed to vehicle,Car Park,£50.00,86
28/06/2020 11:59,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:01,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 12:01,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:02,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:02,£0.00,Pre-NtO Full Rate,Moulton Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
28/06/2020 12:04,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:05,-£25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/06/2020 12:09,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:09,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:09,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:10,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 12:10,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:10,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:13,£0.00,Pre-NtO Full Rate,New Elm Road,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
28/06/2020 12:14,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:15,-£35.00,Pre-NtO Discount,Moulton Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 12:15,£0.00,Cancelled,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 12:16,-£25.00,Pre-NtO Discount,Chancery Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 12:19,-£35.00,Pre-NtO Discount,New Elm Road,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,26
28/06/2020 12:19,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:19,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:20,-£25.00,Pre-NtO Discount,Major Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 12:21,£0.00,Pre-NtO Full Rate,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:21,-£35.00,Pre-NtO Discount,Phoenix Street,City Centre,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 12:22,-£30.00,Pre-NtO Discount,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,-£30.00,34
28/06/2020 12:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:25,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:25,-£35.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 12:30,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
28/06/2020 12:30,-£35.00,Pre-NtO Discount,Police Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 12:31,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:32,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:32,£0.00,Pre-NtO Full Rate,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
28/06/2020 12:33,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 12:34,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:38,-£25.00,Pre-NtO Discount,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 12:42,-£60.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:44,£0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:45,£0.00,Pre-NtO Full Rate,Market Street (Piccadilly),Piccadilly,Handed To Driver,Restricted Area,£70.00,23
28/06/2020 12:46,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:47,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:47,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:48,£0.00,Pre-NtO Full Rate,Cross Street,Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,23
28/06/2020 12:50,£0.00,Pre-NtO Full Rate,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
28/06/2020 12:51,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 12:53,-£35.00,Pre-NtO Discount,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,£0.00,27
28/06/2020 12:53,-£25.00,Pre-NtO Discount,Copperas Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5
28/06/2020 12:54,-£50.00,Pre-NtO Discount,Duke Place,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 12:57,-£25.00,Pre-NtO Discount,Duke Place,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 12:58,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
